Customer ID,Gender,Age,Transaction Amount,Transaction Date,Category
298668,F,19,1673.57,2023-04-09,Travel
484418,M,29,61.16,2023-05-07,Clothing
41374,M,25,40.29,2023-02-08,Restaurant
938566,M,29,42.59,2023-10-12,Restaurant
824249,,74,78.8,2023-01-29,Clothing
642312,F,53,46.77,2023-08-02,Restaurant
649260,M,30,137.27,2023-05-28,Cosmetic
871585,M,73,2644.54,2023-03-02,Travel
379381,,57,971.95,2023-02-13,Electronics
128735,M,60,166.87,2023-04-05,Cosmetic
171786,M,40,701.17,2023-05-27,Travel
38960,M,45,297.46,2023-05-08,Clothing
978957,M,57,113.01,2023-02-14,Market
826978,M,21,481.64,2023-09-27,Electronics
448271,M,53,20.84,2023-03-04,Restaurant
528122,M,75,84.48,2023-08-05,Clothing
960128,M,28,240.06,2023-02-11,Electronics
565430,F,41,95.11,2023-06-24,Cosmetic
797656,M,59,34.18,2023-03-15,Restaurant
227325,F,28,50.98,2023-02-20,Cosmetic
932689,M,38,40.95,2023-05-26,Clothing
324235,M,18,233.5,2023-06-02,Clothing
620074,F,55,341.08,2023-05-19,Electronics
332696,M,44,78.54,2023-06-26,Restaurant
487791,M,75,2479.94,2023-01-19,Travel
742204,F,69,133.61,2023-03-15,Cosmetic
37328,F,18,921.21,2023-08-12,Travel
200339,M,66,726.89,2023-01-02,Electronics
324949,F,50,260.7,2023-08-19,Clothing
932268,M,30,216.38,2023-03-06,Electronics
672592,F,69,204.54,2023-03-31,Market
270402,,21,267.07,2023-02-20,Clothing
24712,F,71,161.96,2023-02-12,Market
186009,M,36,268.72,2023-02-12,Electronics
505501,F,23,45.65,2023-02-06,Restaurant
156282,M,52,68.89,2023-05-03,Market
348589,M,73,534.7,2023-03-23,Electronics
524750,M,66,55.69,2023-06-17,Restaurant
309668,F,48,90.21,2023-10-06,Cosmetic
188898,M,52,272.5,2023-04-21,Market
913421,M,31,53.56,2023-03-26,Restaurant
523742,F,71,234.65,2023-02-09,Market
341220,M,58,131.09,2023-01-01,Clothing
106496,M,56,97.44,2023-09-21,Restaurant
882905,F,59,36.41,2023-08-07,Clothing
390324,M,71,2046,2023-01-22,Travel
907805,M,54,2876.97,2023-03-17,Travel
365650,M,25,16.56,2023-01-21,Restaurant
629210,F,22,111.85,2023-09-30,Clothing
392133,M,59,101.11,2023-08-05,Cosmetic
136740,M,35,724.57,2023-08-19,Electronics
96918,F,41,238.17,2023-09-22,Electronics
854017,F,56,7.18,2023-05-20,Market
261877,F,52,1957.84,2023-05-27,Travel
46891,M,32,851.42,2023-05-31,Travel
368505,M,56,38.28,2023-01-13,Restaurant
473463,M,64,218.72,2023-06-07,Market
887460,,32,453.95,2023-01-28,Market
341811,F,57,223.66,2023-03-26,Clothing
60961,M,56,97.77,2023-01-19,Restaurant
343263,F,66,2011.42,2023-07-01,Travel
567410,,32,132.06,2023-10-06,Cosmetic
577439,F,46,622.35,2023-07-17,Electronics
179654,M,65,294.19,2023-01-10,Clothing
791684,M,20,1888.72,2023-09-01,Travel
622832,F,47,292.29,2023-03-09,Electronics
105935,M,56,114.81,2023-04-24,Clothing
10854,,70,22.86,2023-02-10,Clothing
871389,M,63,303.59,2023-01-30,Market
964931,M,49,75.79,2023-05-12,Clothing
355515,M,20,343.17,2023-05-10,Electronics
647689,F,75,632.37,2023-01-24,Electronics
346104,,54,30.09,2023-05-24,Restaurant
419824,M,26,134.05,2023-01-19,Market
756582,F,37,131.26,2023-07-17,Cosmetic
365729,M,68,284.18,2023-08-08,Clothing
366906,M,60,649.19,2023-05-28,Electronics
386293,F,63,94.95,2023-03-23,Cosmetic
106220,M,62,125.14,2023-03-07,Cosmetic
689239,M,18,442.4,2023-07-02,Market
932167,M,62,144.95,2023-09-30,Cosmetic
519819,M,66,44.95,2023-01-07,Restaurant
106711,F,27,107.48,2023-07-21,Cosmetic
230129,M,25,217.9,2023-07-30,Market
993264,F,74,192.83,2023-06-08,Electronics
64055,F,51,245.67,2023-05-24,Clothing
327697,F,25,1563.5,2023-05-19,Travel
795028,F,70,28.05,2023-05-30,Cosmetic
524823,M,27,111.7,2023-10-04,Market
78377,M,25,78.87,2023-09-04,Cosmetic
774280,F,62,218.79,2023-01-28,Travel
205830,M,72,108.2,2023-08-09,Cosmetic
780340,F,61,62.98,2023-02-22,Restaurant
897360,M,18,29.19,2023-04-02,Clothing
138674,M,61,848.97,2023-07-26,Electronics
495400,M,68,531.86,2023-09-21,Electronics
10255,,73,1134.51,2023-01-17,Travel
802577,M,47,197.52,2023-08-05,Cosmetic
816951,M,40,173.79,2023-08-06,Cosmetic
486227,F,33,592.17,2023-08-31,Electronics
586456,M,37,85.72,2023-03-03,Market
91598,M,43,176.24,2023-04-06,Electronics
365141,F,71,279.39,2023-04-04,Market
655335,M,28,170.39,2023-02-19,Clothing
950374,F,63,226.71,2023-08-09,Clothing
263212,F,75,29.28,2023-01-31,Restaurant
781571,F,47,2257.68,2023-04-25,Travel
990862,F,70,990.49,2023-04-03,Electronics
658295,M,28,992.69,2023-05-03,Electronics
676954,F,20,216.84,2023-09-01,Clothing
488602,M,47,414.72,2023-05-13,Electronics
280356,M,39,2565.08,2023-07-23,Travel
956883,M,60,16.07,2023-01-06,Cosmetic
710984,M,59,14.77,2023-04-24,Restaurant
301478,M,30,642.2,2023-01-17,Electronics
689553,M,58,441.53,2023-05-29,Market
26675,F,61,166.6,2023-03-15,Cosmetic
665606,M,37,141.88,2023-03-03,Electronics
967388,F,58,286.11,2023-07-06,Market
798193,F,56,187.65,2023-01-29,Market
244330,F,27,944.71,2023-02-15,Electronics
314287,F,22,1123.91,2023-03-14,Travel
303647,M,65,139.94,2023-01-07,Cosmetic
494415,M,43,93.91,2023-06-06,Restaurant
298961,,47,824.21,2023-02-08,Electronics
817033,F,52,330.1,2023-09-25,Market
189459,M,69,31.64,2023-05-08,Cosmetic
3857,F,25,176.49,2023-03-22,Clothing
623009,M,56,1939.25,2023-05-19,Travel
428359,F,60,2951.95,2023-07-09,Travel
123637,M,69,1626.73,2023-04-05,Travel
763251,F,60,240.29,2023-06-26,Market
605683,F,43,2651.24,2023-03-14,Travel
916726,F,26,600.72,2023-08-09,Electronics
190158,M,35,232.3,2023-06-16,Clothing
979705,M,29,88.24,2023-03-17,Cosmetic
392231,M,47,380.35,2023-01-30,Market
869207,F,21,72.34,2023-04-29,Restaurant
663543,F,21,222.34,2023-03-03,Market
734881,F,62,2468.06,2023-03-07,Travel
381571,M,27,281,2023-04-20,Electronics
768999,M,69,147.94,2023-03-06,Clothing
441400,F,45,35.8,2023-05-06,Market
819294,M,53,298.57,2023-08-14,Clothing
303049,F,44,32.09,2023-01-20,Restaurant
606011,,50,174.42,2023-03-30,Cosmetic
537450,M,38,67.47,2023-09-16,Electronics
955933,F,65,65.52,2023-05-18,Clothing
129792,M,59,2072.67,2023-08-27,Travel
503363,M,43,1701.33,2023-03-31,Travel
992745,,47,368.31,2023-04-21,Electronics
308187,,45,87.9,2023-06-19,Restaurant
778642,M,47,58.94,2023-02-26,Cosmetic
570371,F,53,168.74,2023-03-27,Clothing
861131,F,18,57.44,2023-06-23,Restaurant
182368,M,19,253.7,2023-06-13,Electronics
371909,M,19,161.66,2023-06-03,Cosmetic
191283,F,53,1163.71,2023-01-27,Travel
21500,F,74,709,2023-02-12,Electronics
998423,M,69,470.22,2023-04-11,Electronics
482614,M,34,91.17,2023-06-18,Cosmetic
705614,F,48,66.44,2023-02-14,Market
197830,,71,187.61,2023-08-25,Clothing
961425,M,68,823.7,2023-01-05,Electronics
687559,F,36,14.62,2023-06-03,Restaurant
525762,M,37,748.32,2023-03-03,Electronics
845529,F,56,472.08,2023-08-27,Market
503370,M,66,15.01,2023-07-27,Cosmetic
58439,F,53,78.57,2023-05-16,Cosmetic
679846,,26,854.64,2023-04-09,Electronics
673436,M,74,436.82,2023-01-06,Electronics
339295,,61,454.19,2023-06-08,Electronics
992775,,73,71.73,2023-06-02,Electronics
682223,M,37,2175.03,2023-05-26,Travel
291449,F,64,240.11,2023-02-06,Clothing
241354,,41,49.61,2023-06-14,Cosmetic
830141,F,41,188.65,2023-01-10,Clothing
321771,M,34,23.07,2023-03-29,Cosmetic
157089,M,60,238.62,2023-02-01,Clothing
197591,F,57,2103.37,2023-08-19,Travel
253265,F,53,140.47,2023-08-12,Clothing
772018,F,40,96.91,2023-05-12,Electronics
142285,M,19,54.62,2023-07-05,Market
626083,M,61,84.12,2023-02-10,Cosmetic
531725,M,60,885.75,2023-03-18,Electronics
504517,F,23,507.56,2023-01-10,Electronics
794374,F,21,242.49,2023-04-04,Electronics
981076,M,40,144.15,2023-09-16,Market
663744,,69,27.19,2023-06-28,Market
465681,M,75,508.2,2023-05-08,Travel
171688,M,21,42.17,2023-03-08,Restaurant
272836,F,31,634.56,2023-10-08,Travel
695677,F,34,394.95,2023-07-10,Travel
860032,M,43,439.72,2023-02-06,Market
145554,F,36,64.59,2023-07-08,Restaurant
885942,F,72,452.48,2023-02-12,Market
648020,M,61,301.38,2023-01-07,Market
519197,F,68,171.58,2023-02-24,Market
173866,F,20,47.78,2023-06-14,Clothing
53090,M,36,135.83,2023-09-10,Cosmetic
449906,F,64,2636.03,2023-04-27,Travel
744344,F,74,23.66,2023-06-27,Restaurant
443078,M,36,319.36,2023-08-30,Market
631437,M,66,429.27,2023-08-10,Market
562164,F,24,413.71,2023-01-16,Market
445108,M,67,52.88,2023-08-26,Market
526259,M,51,108.56,2023-04-15,Cosmetic
451815,M,60,354.07,2023-01-24,Electronics
12724,M,69,28.73,2023-06-08,Restaurant
223831,M,32,1018.35,2023-01-06,Travel
567296,F,72,196.78,2023-10-11,Cosmetic
442577,F,26,69.33,2023-02-03,Cosmetic
155172,M,43,278.48,2023-04-28,Clothing
966505,,29,457.7,2023-05-31,Market
412891,M,41,961.67,2023-09-20,Electronics
564143,M,55,859.01,2023-01-13,Electronics
499941,F,49,191.29,2023-06-15,Cosmetic
42398,M,42,86.94,2023-09-27,Cosmetic
781832,F,39,1459.93,2023-05-02,Travel
429106,M,54,30.98,2023-08-28,Cosmetic
51654,F,55,11.38,2023-04-09,Restaurant
263887,F,55,1977,2023-01-27,Travel
607223,M,36,119.34,2023-09-09,Cosmetic
476747,M,28,50.95,2023-06-23,Restaurant
788268,,43,20.38,2023-01-28,Cosmetic
934309,M,32,272.75,2023-08-25,Electronics
880114,F,47,203.17,2023-06-06,Clothing
172902,M,44,211.15,2023-08-18,Market
711267,F,30,118.67,2023-02-14,Cosmetic
121560,F,71,68.64,2023-08-02,Restaurant
878083,F,51,1591.7,2023-09-07,Travel
909130,M,28,64.43,2023-08-25,Restaurant
458593,F,53,36.63,2023-04-06,Cosmetic
887476,M,75,159.23,2023-08-23,Clothing
423283,M,25,703.8,2023-03-09,Travel
597701,M,20,87.55,2023-06-10,Restaurant
997510,M,43,913.97,2023-04-30,Electronics
566986,F,56,93.98,2023-03-31,Restaurant
264929,,62,84.86,2023-04-18,Cosmetic
291666,M,41,173.68,2023-05-18,Clothing
135125,F,74,377.78,2023-05-19,Market
70833,M,42,111.06,2023-06-21,Cosmetic
627652,M,54,56.65,2023-08-23,Restaurant
208550,M,22,781.71,2023-07-04,Electronics
543117,F,60,112.8,2023-07-18,Cosmetic
763110,M,42,86.78,2023-04-26,Clothing
157804,F,18,110.32,2023-04-12,Clothing
88398,M,22,60.03,2023-07-11,Restaurant
161207,F,35,58.79,2023-09-05,Restaurant
887245,F,33,52.78,2023-09-02,Restaurant
101862,F,68,45.4,2023-07-01,Restaurant
628636,F,70,90.57,2023-08-18,Clothing
226396,M,49,2801.36,2023-08-08,Travel
63815,M,50,18.48,2023-07-16,Restaurant
160217,,67,150.69,2023-07-28,Clothing
714991,M,34,185.52,2023-01-20,Electronics
139917,F,64,42.81,2023-07-12,Restaurant
161305,M,66,66.85,2023-09-23,Cosmetic
964112,F,69,30.61,2023-04-16,Restaurant
336957,F,29,2223.41,2023-01-24,Travel
935196,M,21,65.53,2023-01-27,Restaurant
43679,F,52,71.37,2023-08-20,Restaurant
82040,F,40,184.7,2023-03-21,Cosmetic
196532,M,58,122.21,2023-03-26,Market
569945,M,63,228.69,2023-03-18,Clothing
13466,M,27,24.06,2023-03-29,Restaurant
771162,M,52,211.47,2023-10-12,Clothing
138597,F,73,353.53,2023-08-03,Electronics
463176,M,71,160.22,2023-02-01,Cosmetic
752693,M,27,418.71,2023-06-04,Travel
20264,F,51,88.53,2023-03-17,Clothing
103496,M,45,399.44,2023-01-14,Market
780449,F,28,59.72,2023-02-24,Cosmetic
258208,F,65,1364.83,2023-01-01,Travel
721510,M,45,58.39,2023-06-15,Restaurant
862403,,46,96.38,2023-05-17,Cosmetic
128689,,22,60.01,2023-03-21,Restaurant
116466,M,61,482.59,2023-03-14,Market
636112,M,63,267,2023-01-01,Clothing
753326,F,35,116.33,2023-03-10,Cosmetic
94759,M,54,75.19,2023-10-12,Clothing
732417,F,61,728.47,2023-04-01,Travel
931027,F,21,30.87,2023-10-01,Restaurant
382496,M,52,40.98,2023-10-13,Restaurant
464647,,72,381.41,2023-04-19,Market
682766,F,31,69.04,2023-06-25,Clothing
961845,F,51,61.1,2023-02-03,Clothing
482435,F,22,174.72,2023-03-24,Cosmetic
680831,F,59,125.64,2023-03-20,Cosmetic
154857,M,70,77.08,2023-10-08,Restaurant
331571,M,63,24.34,2023-05-17,Market
809970,F,69,96.43,2023-04-06,Restaurant
371789,F,66,12.34,2023-01-12,Market
559928,M,20,210.06,2023-04-22,Clothing
357250,F,29,57.8,2023-08-25,Restaurant
877309,F,56,141.63,2023-01-04,Cosmetic
498246,F,62,13.69,2023-08-11,Restaurant
238507,F,29,473.98,2023-03-01,Market
817810,F,67,32.91,2023-02-05,Restaurant
849014,F,40,670.44,2023-04-16,Electronics
254255,M,69,32.64,2023-08-16,Cosmetic
369190,,41,19.59,2023-05-12,Restaurant
891298,M,63,496.79,2023-04-15,Market
436431,F,52,782.55,2023-02-05,Electronics
267109,,48,850.6,2023-10-04,Electronics
900647,F,69,53.21,2023-01-08,Restaurant
254562,M,67,230.02,2023-04-23,Market
707770,,50,850.78,2023-06-07,Travel
986032,F,25,56.69,2023-09-20,Restaurant
623210,F,73,687.78,2023-08-02,Electronics
179608,M,25,916.01,2023-09-09,Electronics
547996,M,74,1894.56,2023-07-21,Travel
53911,M,19,381.54,2023-09-17,Market
280493,M,35,381.09,2023-09-23,Market
962352,F,38,64.94,2023-01-16,Restaurant
345049,M,48,932.63,2023-09-03,Electronics
737059,F,21,2513.45,2023-06-07,Travel
343758,F,41,22.56,2023-04-29,Restaurant
503399,F,57,138.45,2023-05-30,Cosmetic
954601,F,41,974.61,2023-07-23,Electronics
450960,F,38,127.17,2023-06-28,Cosmetic
676728,M,33,91.01,2023-01-27,Restaurant
761626,F,34,91.97,2023-01-07,Restaurant
821628,M,62,395.65,2023-09-27,Electronics
44999,M,74,61.37,2023-02-22,Cosmetic
857526,,45,353.32,2023-08-07,Market
329031,F,19,663.86,2023-04-11,Travel
776144,F,64,151.97,2023-01-22,Cosmetic
248221,M,51,374.38,2023-03-22,Market
5852,M,27,326.67,2023-02-09,Market
523598,M,66,1774.86,2023-09-09,Travel
319216,M,42,331.86,2023-05-09,Travel
389137,F,39,15.21,2023-07-28,Restaurant
945482,M,57,156.68,2023-10-11,Cosmetic
532228,M,24,575.76,2023-10-13,Electronics
98817,M,20,313.46,2023-06-26,Market
489095,F,36,115,2023-03-31,Cosmetic
198683,F,33,755.69,2023-05-25,Electronics
446004,,27,170.41,2023-07-17,Clothing
75030,M,65,164.35,2023-01-23,Cosmetic
642831,M,38,146.75,2023-06-28,Market
122441,,73,425.08,2023-08-02,Electronics
259119,M,51,2673.02,2023-06-15,Travel
584157,M,35,478.24,2023-02-02,Electronics
214306,M,45,53.39,2023-09-15,Cosmetic
393800,,51,180,2023-05-27,Market
758225,F,54,269.34,2023-06-19,Electronics
910174,,52,77.6,2023-04-12,Restaurant
377637,M,29,771.88,2023-09-01,Electronics
116118,F,25,455.34,2023-04-05,Travel
557450,M,62,86.02,2023-09-14,Cosmetic
259769,M,25,193.3,2023-03-28,Cosmetic
921319,F,71,28.01,2023-10-01,Clothing
621857,M,28,238.02,2023-07-23,Electronics
650481,M,72,119.94,2023-09-19,Electronics
465739,F,54,2901.47,2023-08-14,Travel
59684,F,39,277.42,2023-02-19,Clothing
667743,,21,42.24,2023-05-10,Cosmetic
464058,F,28,132.6,2023-02-27,Cosmetic
916852,F,19,642.68,2023-08-20,Electronics
509499,M,65,1426.03,2023-10-10,Travel
977440,,37,1837.27,2023-01-11,Travel
253793,F,73,110.49,2023-09-15,Travel
531278,F,65,2649.93,2023-05-08,Travel
988171,M,74,71.72,2023-05-11,Clothing
548349,F,29,24.18,2023-03-20,Clothing
196911,F,31,86.69,2023-10-09,Restaurant
208037,F,57,14.89,2023-02-28,Restaurant
422917,M,38,32.23,2023-02-22,Restaurant
991500,M,46,283.14,2023-04-29,Market
285477,M,18,77.45,2023-07-24,Market
133942,F,31,1628.32,2023-04-24,Travel
349983,M,70,216.67,2023-03-29,Travel
211087,F,54,154.37,2023-06-26,Clothing
737052,F,61,81.24,2023-02-13,Market
113656,M,69,19.66,2023-04-24,Restaurant
698323,F,40,176.9,2023-02-06,Clothing
284463,M,66,637.59,2023-10-01,Electronics
553407,F,60,162.69,2023-10-12,Clothing
578856,F,49,431.27,2023-08-06,Market
630897,M,74,37.11,2023-02-01,Market
484645,,63,84.08,2023-01-16,Clothing
575825,F,48,289.22,2023-03-17,Clothing
261427,F,41,2757.67,2023-09-01,Travel
944528,M,69,39.04,2023-06-10,Restaurant
782079,F,46,262.45,2023-07-19,Electronics
582695,M,36,14.86,2023-04-08,Restaurant
368644,F,64,372.14,2023-10-11,Electronics
142207,,48,38.17,2023-02-18,Cosmetic
835146,M,37,226.78,2023-02-07,Clothing
992031,,27,87.42,2023-07-30,Market
460719,F,60,83.74,2023-09-05,Restaurant
141224,F,35,495.66,2023-01-09,Market
354164,F,69,107.52,2023-03-28,Cosmetic
368066,F,55,30.79,2023-03-05,Market
907873,F,55,169.4,2023-08-29,Market
173898,M,27,67.88,2023-06-02,Cosmetic
532498,M,67,51.62,2023-05-17,Clothing
190358,F,22,180.61,2023-06-11,Clothing
436703,M,23,104.97,2023-07-04,Cosmetic
556070,M,62,43.24,2023-10-03,Market
322281,F,25,1225.49,2023-03-31,Travel
847946,F,55,154.23,2023-01-03,Clothing
505831,F,37,2112.57,2023-07-10,Travel
330227,F,75,186.59,2023-01-30,Market
62976,F,67,263.21,2023-02-09,Clothing
472073,M,30,270.39,2023-06-26,Clothing
177073,F,56,489,2023-08-05,Electronics
56225,,42,417.38,2023-05-21,Market
54195,F,32,184.51,2023-02-14,Cosmetic
545847,M,28,241.27,2023-10-03,Clothing
875921,M,40,283.52,2023-02-18,Market
452113,M,36,66.71,2023-05-28,Restaurant
450629,M,30,1482.52,2023-08-26,Travel
968318,,74,30.95,2023-03-07,Restaurant
749119,M,49,474.33,2023-01-28,Market
474163,,70,1704.62,2023-05-19,Travel
686761,F,55,187.54,2023-09-25,Cosmetic
821790,M,53,294.65,2023-04-15,Clothing
536094,M,64,191.07,2023-05-25,Cosmetic
816558,F,44,164.16,2023-09-28,Cosmetic
503720,M,69,1696.87,2023-06-28,Travel
952697,F,73,607.34,2023-01-02,Electronics
943930,F,61,256.67,2023-10-07,Electronics
575639,M,46,1974.44,2023-08-05,Travel
510875,F,57,79.42,2023-03-28,Restaurant
898346,M,66,280.1,2023-06-03,Electronics
742819,F,73,440.36,2023-09-02,Market
245992,F,57,948.99,2023-05-08,Travel
276735,M,69,502.42,2023-03-07,Electronics
404053,M,21,29.47,2023-07-12,Cosmetic
683774,F,44,48.59,2023-10-08,Restaurant
661055,M,37,193.81,2023-03-30,Cosmetic
103791,F,66,151.86,2023-09-21,Travel
146326,M,44,363.76,2023-04-27,Electronics
867309,F,50,1145.99,2023-07-13,Travel
618971,F,21,1702.24,2023-01-18,Travel
401581,F,26,490.03,2023-02-09,Electronics
454088,M,25,103.77,2023-04-11,Cosmetic
593923,,51,211.51,2023-06-11,Market
443104,F,62,11.28,2023-01-15,Restaurant
813746,,54,317.52,2023-02-19,Market
423857,M,61,850.22,2023-01-26,Travel
14317,F,18,129.8,2023-03-31,Clothing
134265,M,37,25.99,2023-06-16,Restaurant
496427,F,32,54.4,2023-03-20,Restaurant
525570,F,39,444.54,2023-07-22,Electronics
485674,F,49,177.27,2023-08-20,Clothing
397809,F,45,225.47,2023-07-21,Clothing
367633,M,67,150.67,2023-09-30,Clothing
226216,F,33,248.52,2023-03-02,Clothing
226373,F,38,277.37,2023-07-07,Clothing
777566,F,55,495.81,2023-03-20,Electronics
862230,M,59,461.34,2023-05-18,Market
611453,F,50,122.94,2023-04-01,Cosmetic
406818,F,75,273.8,2023-04-19,Clothing
723384,F,70,259.09,2023-04-09,Electronics
738632,F,65,95.55,2023-01-26,Cosmetic
713003,,20,16.01,2023-03-18,Restaurant
192128,,58,464.49,2023-04-11,Electronics
161683,,53,657.75,2023-03-17,Electronics
546706,M,22,179.84,2023-04-16,Cosmetic
610740,F,18,1691.67,2023-08-13,Travel
611942,M,30,151.22,2023-03-23,Market
969425,M,24,16.51,2023-08-26,Cosmetic
151828,M,22,682.11,2023-02-11,Travel
79419,M,50,2445.29,2023-09-28,Travel
895839,F,31,57.61,2023-09-20,Market
83570,M,50,140.21,2023-08-09,Market
550841,M,35,996.64,2023-01-19,Electronics
890778,M,35,13.76,2023-09-03,Market
426280,M,21,287.84,2023-09-18,Market
596068,M,41,275.04,2023-06-18,Market
533020,M,63,268.64,2023-07-16,Market
593025,M,19,115.5,2023-02-01,Clothing
921848,F,41,897.84,2023-06-26,Electronics
884432,F,49,24.92,2023-02-11,Restaurant
657506,M,52,26.24,2023-02-26,Restaurant
213046,M,48,365.29,2023-01-24,Electronics
467422,M,75,137.99,2023-04-19,Cosmetic
632095,F,75,116,2023-06-24,Cosmetic
937394,F,68,284.55,2023-02-24,Clothing
852652,,75,34.8,2023-03-28,Cosmetic
962946,F,19,14.75,2023-07-23,Restaurant
313295,F,61,79.58,2023-04-23,Electronics
316986,M,33,281.17,2023-01-01,Clothing
801638,F,65,265.41,2023-08-12,Market
121175,M,73,1336.8,2023-09-26,Travel
595675,M,44,2889.7,2023-08-09,Travel
117027,M,29,2042.5,2023-01-11,Travel
594071,F,62,387.87,2023-03-11,Market
654245,F,42,169.45,2023-01-16,Travel
175596,F,56,534.54,2023-07-19,Electronics
832445,F,47,96.96,2023-10-08,Restaurant
239703,M,34,147.85,2023-04-11,Cosmetic
953026,F,32,681.64,2023-08-16,Electronics
313939,F,25,353.39,2023-01-04,Electronics
484531,F,22,1498.65,2023-03-06,Travel
378720,F,35,2251.58,2023-01-24,Travel
449942,F,45,77.91,2023-03-05,Restaurant
16919,M,30,1528.33,2023-04-20,Travel
243344,M,36,16.72,2023-01-25,Restaurant
864581,F,51,15.88,2023-03-20,Cosmetic
41721,,75,499.45,2023-04-21,Travel
140853,F,23,26.66,2023-03-29,Restaurant
267323,M,23,40.73,2023-07-10,Clothing
226685,M,43,297.19,2023-09-13,Clothing
931283,F,40,778.02,2023-04-29,Electronics
293867,M,31,1967.48,2023-07-20,Travel
440831,M,37,246.34,2023-01-01,Market
592632,F,38,1416.43,2023-02-02,Travel
539973,M,32,262.88,2023-02-23,Market
345225,M,25,105.11,2023-08-11,Cosmetic
702719,M,29,229.49,2023-02-22,Clothing
773024,M,18,15.74,2023-02-03,Market
16607,M,26,23.84,2023-02-26,Clothing
175117,M,27,132.37,2023-06-17,Cosmetic
282797,F,48,134.32,2023-03-13,Travel
994020,M,68,12.64,2023-06-03,Market
334279,F,39,81.37,2023-10-10,Restaurant
780654,F,20,86.04,2023-10-03,Cosmetic
601372,M,20,232.87,2023-02-21,Clothing
218845,M,42,248.05,2023-07-25,Market
523648,F,61,984.82,2023-02-26,Electronics
653853,F,71,423.27,2023-09-12,Market
979920,M,56,11.61,2023-08-01,Cosmetic
334692,M,41,151.52,2023-07-16,Clothing
771409,F,51,63.84,2023-06-21,Cosmetic
